alt,apps,batt_voltage,cg_accel_x,cg_accel_y,cg_accel_z,coolant_temp,epoch,fr_adc1,fr_adc2,fr_adc3,fr_adc4,gear,lambda,lat,lon,map,nanos,oil_pa,rpm,timestamp,tps
239785,349,132,108,65516,2461,3506,1731130821,738,643,569,1474,1,534,30.3865761,97.7243633,404,274712228,5505,5595,1731130821,164
239746,666,132,108,65516,2461,3507,1731130821,741,641,569,1467,1,533,30.3865863,97.7243592,564,424712195,5385,5957,1731130821,284
239746,536,132,108,65516,2461,3507,1731130821,745,653,572,1477,1,532,30.3865863,97.7243592,733,424712195,5573,7201,1731130821,373
239709,456,132,108,65516,2461,3508,1731130821,749,654,573,1475,1,531,30.386596,97.7243545,597,574712161,5772,6570,1731130821,280
239655,485,131,108,65516,2461,3508,1731130821,738,646,570,1468,1,533,30.3866059,97.724349,561,724712128,5810,6832,1731130821,274
239655,457,131,108,65516,2461,3509,1731130821,749,648,571,1471,1,534,30.3866059,97.724349,540,724712128,5902,7060,1731130821,265
239593,409,131,108,65516,2461,3509,1731130821,748,654,573,1470,1,533,30.3866162,97.7243417,502,874712094,5974,6946,1731130821,237
239535,411,132,108,65516,2461,3509,1731130822,744,655,573,1473,1,533,30.3866263,97.724333,459,24712061,6118,7183,1731130822,225
239535,419,132,108,65516,2461,3509,1731130822,750,655,573,1477,1,533,30.3866263,97.724333,441,24712061,6134,7097,1731130822,224
239515,451,132,108,65516,2461,3510,1731130822,751,656,573,1473,1,533,30.386636,97.7243232,467,174712028,6069,6877,1731130822,243
239511,458,132,108,65516,2461,3511,1731130822,739,642,569,1466,1,532,30.3866445,97.7243118,504,324711994,6000,6993,1731130822,253
239511,629,132,108,65516,2461,3511,1731130822,747,645,570,1469,1,532,30.3866445,97.7243118,547,324711994,6027,7102,1731130822,294
239502,728,131,108,65516,2461,3511,1731130822,744,642,569,1469,1,532,30.386651,97.7242993,722,474711961,6035,8154,1731130822,410
239502,735,131,108,65516,2461,3511,1731130822,744,644,570,1469,1,531,30.386651,97.7242993,775,474711961,6208,8852,1731130822,444
239502,735,131,108,65516,2461,3512,1731130822,750,654,572,1477,1,532,30.386651,97.7242993,767,474711961,6332,9686,1731130822,453
239446,790,131,108,65516,2461,3512,1731130822,752,654,573,1475,1,531,30.3866579,97.7242719,754,774711895,6451,10873,1731130822,477
239397,778,131,108,65516,2461,3512,1731130822,750,645,570,1468,1,532,30.3866585,97.7242567,769,924711862,6616,11406,1731130822,491
239397,790,131,108,65516,2461,3512,1731130822,745,647,571,1475,1,532,30.3866585,97.7242567,767,924711862,6599,11437,1731130822,489
239385,569,131,108,65516,2461,3513,1731130823,742,652,572,1469,1,533,30.3866569,97.7242411,700,74711828,6635,11485,1731130823,425
239373,506,132,108,65516,2461,3513,1731130823,738,644,570,1473,1,533,30.3866536,97.7242253,547,224711795,6618,10053,1731130823,329
239321,504,132,108,65516,2461,3514,1731130823,739,647,571,1469,1,533,30.3866485,97.7242097,499,374711762,6531,9273,1731130823,297
239274,514,132,108,65516,2461,3514,1731130823,745,655,573,1474,1,533,30.3866419,97.7241949,505,524711729,6322,8920,1731130823,292
239239,522,132,108,65516,2461,3515,1731130823,749,658,574,1477,1,534,30.3866362,97.7241862,545,624711707,5434,8275,1731130823,297
239239,521,132,108,65516,2461,3515,1731130823,748,653,573,1468,1,533,30.3866362,97.7241862,562,624711707,5464,8198,1731130823,298
239214,535,132,108,65516,2461,3515,1731130823,752,651,571,1475,1,534,30.3866267,97.7241744,577,774711674,5816,7928,1731130823,305
239171,609,132,108,65516,2461,3516,1731130823,748,650,572,1470,1,534,30.3866156,97.7241651,628,924711641,5784,7759,1731130823,346
239171,614,132,108,65516,2461,3516,1731130823,737,642,568,1476,1,534,30.3866156,97.7241651,660,924711641,5912,8167,1731130823,364
239077,525,132,108,65516,2461,3517,1731130824,737,641,569,1473,1,533,30.3866032,97.7241576,651,74711608,6018,8503,1731130824,337
238972,206,132,108,65516,2461,3517,1731130824,740,647,571,1470,1,533,30.3865899,97.7241507,553,224711575,6097,8008,1731130824,236
238871,159,132,108,65516,2461,3517,1731130824,739,643,570,1466,1,535,30.3865806,97.7241465,384,324711552,6128,7178,1731130824,143
238871,163,133,108,65516,2461,3517,1731130824,746,648,571,1472,1,536,30.3865806,97.7241465,313,324711552,6133,7269,1731130824,129
238787,200,133,108,65516,2461,3518,1731130824,753,653,572,1472,1,535,30.386566,97.7241401,291,474711519,6039,7239,1731130824,128
238678,275,132,108,65516,2461,3518,1731130824,744,655,572,1475,1,534,30.3865521,97.7241349,283,624711486,6023,7185,1731130824,128
238627,294,132,108,65516,2461,3519,1731130824,750,659,574,1476,1,536,30.3865386,97.7241314,282,774711453,5946,6938,1731130824,133
238627,298,132,108,65516,2461,3519,1731130824,760,655,573,1472,1,536,30.3865386,97.7241314,299,774711453,5957,6668,1731130824,141
238597,299,132,108,65516,2461,3519,1731130824,736,645,570,1472,1,535,30.3865256,97.7241286,312,924711419,5861,6447,1731130824,142
238565,299,133,108,65516,2461,3519,1731130825,744,647,571,1470,1,535,30.3865132,97.7241261,321,74711386,5764,6231,1731130825,143
238565,310,133,108,65516,2461,3520,1731130825,750,658,574,1474,1,534,30.3865132,97.7241261,339,74711386,5647,5991,1731130825,146
238520,379,132,108,65516,2461,3520,1731130825,757,659,574,1478,1,534,30.3865014,97.7241242,362,224711353,5512,5845,1731130825,162
238506,418,132,108,65516,2461,3520,1731130825,743,647,571,1471,1,535,30.38649,97.7241229,489,374711319,5373,5730,1731130825,219
238506,422,132,108,65516,2461,3520,1731130825,748,658,574,1472,1,533,30.38649,97.7241229,562,374711319,5259,6041,1731130825,228
238488,415,133,108,65516,2461,3520,1731130825,741,641,569,1469,1,532,30.386479,97.7241221,534,524711286,5309,6607,1731130825,229
238478,400,133,108,65516,2461,3520,1731130825,743,646,571,1468,1,534,30.3864683,97.7241216,524,674711253,5326,5809,1731130825,222
238469,406,133,108,65516,2461,3521,1731130825,754,661,575,1468,1,535,30.3864574,97.7241217,514,824711219,5355,6392,1731130825,218
238469,389,133,108,65516,2461,3521,1731130825,764,656,573,1471,1,534,30.3864574,97.7241217,480,824711219,5422,6331,1731130825,217
238485,385,133,108,65516,2461,3521,1731130825,742,650,571,1472,1,535,30.386446,97.7241221,457,974711186,5460,6544,1731130825,207
238472,331,133,108,65516,2461,3522,1731130826,745,646,570,1467,1,533,30.3864341,97.7241232,421,124711153,5555,6615,1731130826,189
238472,321,133,108,65516,2461,3522,1731130826,753,665,576,1474,1,534,30.3864341,97.7241232,379,124711153,5576,6347,1731130826,166
238432,310,133,108,65516,2461,3522,1731130826,754,656,574,1484,1,533,30.386422,97.7241251,373,274711120,5568,6007,1731130826,158
238423,318,133,108,65516,2461,3522,1731130826,751,647,570,1470,1,535,30.38641,97.7241279,372,424711087,5532,6547,1731130826,154
238423,319,133,108,65516,2461,3523,1731130826,751,653,572,1472,1,533,30.38641,97.7241279,357,424711087,5566,6270,1731130826,154
238395,315,133,108,65516,2461,3523,1731130826,751,660,575,1471,1,535,30.3863984,97.7241318,371,574711053,5473,5824,1731130826,155
238370,339,133,108,65516,2461,3523,1731130826,767,664,575,1482,1,533,30.3863876,97.7241365,403,724711020,5314,5877,1731130826,164
238335,336,133,108,65516,2461,3523,1731130826,741,650,571,1472,1,535,30.3863773,97.7241418,425,874710987,5280,5835,1731130826,168
238286,334,133,108,65516,2461,3524,1731130826,756,659,575,1469,1,534,30.3863709,97.7241457,443,974710965,5174,5989,1731130826,169
238286,341,133,108,65516,2461,3524,1731130826,756,658,573,1475,1,533,30.3863709,97.7241457,411,974710965,5241,6133,1731130826,170
238250,341,133,108,65516,2461,3524,1731130827,736,644,569,1470,1,533,30.3863619,97.724152,427,124710932,5130,5405,1731130827,170
238227,336,133,108,65516,2461,3524,1731130827,763,665,576,1467,1,533,30.3863562,97.7241566,473,224710910,4964,5590,1731130827,171
238205,335,133,108,65516,2461,3525,1731130827,753,660,573,1468,1,533,30.3863477,97.7241641,468,374710878,4978,5967,1731130827,171
238205,303,133,108,65516,2461,3525,1731130827,741,649,570,1471,1,534,30.3863477,97.7241641,424,374710878,5072,6123,1731130827,165
238153,277,133,108,65516,2461,3525,1731130827,758,657,574,1470,1,534,30.3863398,97.7241721,409,524710845,5045,5299,1731130827,139
238095,271,133,108,65516,2461,3525,1731130827,759,668,576,1468,1,536,30.3863325,97.7241807,420,674710812,4867,5271,1731130827,135
238046,263,133,108,65516,2461,3526,1731130827,746,654,572,1470,1,534,30.3863278,97.7241869,417,774710790,4836,5714,1731130827,133
238038,262,133,108,65516,2461,3526,1731130827,761,659,574,1471,1,534,30.3863235,97.7241935,393,874710768,4921,5641,1731130827,131
238006,262,133,108,65516,2461,3527,1731130827,759,667,577,1473,1,533,30.3863199,97.7242002,400,974710746,4829,5221,1731130827,130
237991,262,133,108,65516,2461,3527,1731130828,743,650,571,1476,1,535,30.3863151,97.7242106,414,124710713,4693,4881,1731130828,130
237991,256,133,108,65516,2461,3527,1731130828,758,666,576,1469,1,534,30.3863151,97.7242106,428,124710713,4519,4964,1731130828,129
237967,256,133,108,65516,2461,3528,1731130828,779,664,573,1474,1,533,30.3863111,97.7242211,426,274710680,4513,5096,1731130828,129
237971,259,133,108,65516,2461,3528,1731130828,754,652,572,1473,1,533,30.386308,97.7242316,428,424710647,4479,4998,1731130828,129
237952,264,133,108,65516,2461,3528,1731130828,769,669,575,1471,1,533,30.3863056,97.7242419,436,574710614,4394,4674,1731130828,129
237940,267,133,108,65516,2461,3528,1731130828,745,651,571,1470,1,533,30.3863043,97.7242486,460,674710592,4235,4585,1731130828,129
237941,266,133,108,65516,2461,3529,1731130828,754,660,574,1467,1,533,30.3863032,97.7242552,483,774710570,4139,4378,1731130828,130
237922,309,133,108,65516,2461,3529,1731130828,733,645,568,1471,1,533,30.3863024,97.7242616,529,874710548,4014,4557,1731130828,138
237914,307,133,108,65516,2461,3530,1731130828,759,667,577,1465,1,533,30.3863017,97.7242681,548,974710526,3978,4156,1731130828,145
237914,308,133,108,65516,2461,3530,1731130828,741,650,571,1468,1,534,30.3863017,97.7242681,588,974710526,3854,4206,1731130828,146
237908,308,133,108,65516,2461,3530,1731130829,765,680,575,1481,1,533,30.386301,97.7242772,600,124710493,3830,4546,1731130829,147
237917,308,133,108,65516,2461,3530,1731130829,742,652,573,1475,1,535,30.3863006,97.7242859,564,274710460,3979,4231,1731130829,147
237932,310,133,108,65516,2461,3531,1731130829,768,673,573,1475,1,535,30.3863005,97.7242915,603,374710438,3812,3909,1731130829,147
237962,306,133,108,65516,2461,3531,1731130829,750,660,574,1477,1,533,30.3863006,97.7242974,621,474710415,3734,4327,1731130829,147
237988,298,133,108,65516,2461,3532,1731130829,757,669,577,1470,1,533,30.3863009,97.7243034,594,574710393,3815,4109,1731130829,147
238018,301,133,108,65516,2461,3532,1731130829,742,649,571,1473,1,533,30.3863014,97.7243092,619,674710371,3692,3940,1731130829,144
238025,297,133,108,65516,2461,3533,1731130829,763,669,578,1465,1,533,30.3863022,97.724315,623,774710349,3714,4501,1731130829,143
238035,284,133,108,65516,2461,3534,1731130829,742,650,571,1478,1,533,30.386303,97.7243209,566,874710327,3883,4163,1731130829,141
238032,290,133,108,65516,2461,3534,1731130829,773,680,573,1478,1,533,30.386304,97.7243265,588,974710305,3804,3841,1731130829,138
238029,292,133,108,65516,2461,3534,1731130830,746,654,573,1469,1,534,30.386306,97.7243354,615,124710272,3730,4266,1731130830,138
238023,284,133,108,65516,2461,3534,1731130830,763,674,575,1477,1,533,30.3863083,97.7243441,576,274710239,3938,5031,1731130830,138
238019,282,133,108,65516,2461,3535,1731130830,747,653,573,1468,1,533,30.38631,97.7243497,545,374710217,3975,4105,1731130830,138
238039,316,133,108,65516,2461,3535,1731130830,767,675,574,1485,1,533,30.3863118,97.7243554,603,474710195,3781,3937,1731130830,148
238068,416,133,108,65516,2461,3536,1731130830,748,657,573,1482,1,533,30.386314,97.7243611,643,574710173,3685,4227,1731130830,176
238097,422,133,108,65516,2461,3536,1731130830,764,671,577,1473,1,533,30.3863164,97.7243664,710,674710151,3784,4511,1731130830,219
238131,421,133,108,65516,2461,3536,1731130830,740,647,570,1464,1,532,30.3863188,97.7243711,715,774710129,3862,4173,1731130830,225
238131,415,133,108,65516,2461,3536,1731130830,770,673,574,1476,1,532,30.3863188,97.7243711,766,774710129,3806,4502,1731130830,226
238155,444,133,108,65516,2461,3537,1731130830,741,650,571,1469,1,533,30.386323,97.7243778,722,924710096,3999,5103,1731130830,235
238142,458,133,108,65516,2461,3537,1731130831,769,669,575,1477,1,532,30.3863283,97.7243839,721,74710063,4121,4960,1731130831,240
238142,501,133,108,65516,2461,3537,1731130831,786,664,574,1476,1,531,30.3863283,97.7243839,746,74710063,4420,5643,1731130831,276
238143,490,133,108,65516,2461,3537,1731130831,759,653,572,1475,1,532,30.3863349,97.7243898,741,224710030,4605,5620,1731130831,281
238068,486,133,108,65516,2461,3537,1731130831,762,664,576,1470,1,532,30.3863422,97.724395,716,374709997,4814,6276,1731130831,275
238058,458,133,108,65516,2461,3537,1731130831,769,665,574,1470,1,532,30.3863509,97.7243993,587,524709964,5120,6418,1731130831,265
238058,454,133,108,65516,2461,3539,1731130831,766,656,573,1470,1,532,30.3863509,97.7243993,571,524709964,5249,6220,1731130831,259
238059,454,133,108,65516,2461,3539,1731130831,765,654,572,1478,1,533,30.3863606,97.7244028,556,674709931,5359,6540,1731130831,257
237981,436,133,108,65516,2461,3539,1731130831,781,670,574,1474,1,533,30.3863713,97.724405,537,824709899,5419,6301,1731130831,245
237981,438,133,108,65516,2461,3539,1731130831,749,660,574,1470,1,532,30.3863713,97.724405,526,824709899,5469,6622,1731130831,244
237927,437,133,108,65516,2461,3540,1731130831,763,656,573,1470,1,533,30.3863828,97.724406,503,974709866,5581,6720,1731130831,244
237864,437,133,108,65516,2461,3541,1731130832,766,651,572,1473,1,534,30.3863946,97.7244063,497,124709833,5648,6807,1731130832,244
237864,437,133,108,65516,2461,3541,1731130832,774,661,573,1473,1,532,30.3863946,97.7244063,491,124709833,5753,6963,1731130832,244
237762,440,133,108,65516,2461,3542,1731130832,788,673,572,1479,1,533,30.3864149,97.7244042,489,374709778,5801,7006,1731130832,244
237736,440,133,108,65516,2461,3542,1731130832,760,667,577,1468,1,534,30.3864232,97.7244024,486,474709756,5882,7043,1731130832,244
237716,437,133,108,65516,2461,3543,1731130832,762,655,573,1466,1,534,30.3864315,97.7244,478,574709734,5953,7194,1731130832,244
237688,439,133,108,65516,2461,3543,1731130832,766,653,572,1475,1,533,30.3864397,97.724397,473,674709712,5993,7235,1731130832,244
237653,424,133,108,65516,2461,3544,1731130832,772,650,569,1473,1,533,30.3864478,97.7243934,465,774709690,6062,7318,1731130832,241
237623,422,133,108,65516,2461,3544,1731130832,786,674,572,1472,1,533,30.3864557,97.7243892,449,874709668,6119,7309,1731130832,233
237584,419,133,108,65516,2461,3544,1731130832,784,669,576,1476,1,533,30.3864634,97.7243843,440,974709646,6087,7309,1731130832,230
237562,417,133,108,65516,2461,3544,1731130833,798,678,575,1475,1,533,30.3864707,97.7243787,438,74709624,6038,7235,1731130833,229
237556,408,133,108,65516,2461,3545,1731130833,760,673,575,1464,1,533,30.3864777,97.7243723,436,174709602,6033,7361,1731130833,228
237554,395,133,108,65516,2461,3545,1731130833,753,665,576,1471,1,533,30.3864843,97.7243655,420,274709580,5982,7180,1731130833,217
237525,401,133,108,65516,2461,3546,1731130833,760,664,576,1474,1,533,30.3864903,97.7243582,412,374709559,5980,7178,1731130833,214
237536,406,133,108,65516,2461,3546,1731130833,784,664,574,1469,1,533,30.3864958,97.7243501,416,474709537,5973,7060,1731130833,216
237525,410,133,108,65516,2461,3546,1731130833,781,664,573,1470,1,533,30.3865006,97.7243415,437,574709515,5926,6869,1731130833,222
237487,417,134,108,65516,2461,3546,1731130833,788,672,572,1476,1,532,30.3865047,97.7243327,454,674709493,5909,6906,1731130833,224
237461,426,134,108,65516,2461,3547,1731130833,790,685,575,1468,1,532,30.386508,97.7243236,460,774709471,5886,6891,1731130833,229
237426,425,133,108,65516,2461,3547,1731130833,755,671,578,1471,1,533,30.3865106,97.7243144,470,874709449,5833,6773,1731130833,231
237390,422,134,108,65516,2461,3548,1731130833,764,663,576,1466,1,534,30.3865126,97.7243052,468,974709427,5804,6863,1731130833,231
237382,425,134,108,65516,2461,3549,1731130834,782,659,572,1468,1,533,30.3865139,97.7242959,467,74709406,5768,6902,1731130834,231
237360,426,134,108,65516,2461,3549,1731130834,786,662,573,1468,1,534,30.3865146,97.7242816,463,224709373,5808,7002,1731130834,231
237334,426,133,108,65516,2461,3550,1731130834,805,673,573,1482,1,533,30.3865133,97.7242675,467,374709340,5612,6866,1731130834,232
237334,427,133,108,65516,2461,3550,1731130834,767,685,577,1484,1,532,30.3865133,97.7242675,473,374709340,5006,6782,1731130834,232
237318,426,134,108,65516,2461,3550,1731130834,764,667,577,1475,1,533,30.3865098,97.7242538,467,524709307,5198,6910,1731130834,232
237295,422,134,108,65516,2461,3550,1731130834,786,665,574,1473,1,532,30.386505,97.7242405,466,674709274,5471,6890,1731130834,232
237295,423,133,108,65516,2461,3551,1731130834,797,665,574,1476,1,534,30.386505,97.7242405,468,674709274,5516,6843,1731130834,232
237278,426,133,108,65516,2461,3551,1731130834,819,681,576,1478,1,533,30.3864989,97.724228,463,824709241,5628,6978,1731130834,232
237268,376,134,108,65516,2461,3552,1731130834,794,681,574,1474,1,533,30.3864938,97.7242201,441,924709219,5740,7147,1731130834,213
237261,438,134,108,65516,2461,3552,1731130835,776,675,572,1477,1,534,30.3864885,97.7242127,409,24709197,5809,7042,1731130835,203
237231,448,133,108,65516,2461,3553,1731130835,790,665,574,1473,1,533,30.3864796,97.7242033,487,174709164,5705,6419,1731130835,246
237231,456,133,108,65516,2461,3553,1731130835,795,664,574,1465,1,533,30.3864796,97.7242033,520,174709164,4970,6784,1731130835,250
237221,457,134,108,65516,2461,3553,1731130835,805,682,577,1473,1,533,30.3864694,97.7241959,513,324709131,4928,6672,1731130835,253
237181,469,134,108,65516,2461,3553,1731130835,761,686,578,1474,1,533,30.3864587,97.7241897,517,474709098,5222,6938,1731130835,260
237129,475,134,108,65516,2461,3554,1731130835,773,682,574,1482,1,533,30.3864474,97.724185,522,624709066,5437,7285,1731130835,266
237129,433,133,108,65516,2461,3554,1731130835,796,674,572,1479,1,532,30.3864474,97.724185,504,624709066,5612,7286,1731130835,254
237083,428,134,108,65516,2461,3555,1731130835,804,666,576,1462,1,533,30.3864356,97.7241822,478,774709033,5572,7014,1731130835,239
237040,424,134,108,65516,2461,3555,1731130835,828,673,573,1481,1,533,30.3864274,97.7241817,470,874709011,4900,7168,1731130835,237
236990,429,134,108,65516,2461,3555,1731130835,765,687,578,1474,1,533,30.3864191,97.7241822,460,974708989,5166,6994,1731130835,233
236944,429,134,108,65516,2461,3556,1731130836,782,691,577,1474,1,534,30.3864071,97.7241846,465,124708956,5364,6735,1731130836,233
236901,437,134,108,65516,2461,3556,1731130836,796,671,573,1474,1,532,30.3863993,97.7241876,475,224708934,5470,6874,1731130836,236
236863,440,134,108,65516,2461,3557,1731130836,815,673,575,1482,1,531,30.3863916,97.7241914,478,324708912,5544,6912,1731130836,239
236817,439,134,108,65516,2461,3557,1731130836,834,674,571,1480,1,532,30.3863845,97.7241959,485,424708891,5575,6788,1731130836,240
236800,441,134,108,65516,2461,3557,1731130836,806,681,577,1476,1,534,30.386378,97.7242014,484,524708869,5622,6925,1731130836,241
236731,440,134,108,65516,2461,3557,1731130836,785,694,577,1481,1,532,30.3863689,97.7242108,483,674708836,5649,7068,1731130836,241
236666,441,134,108,65516,2461,3558,1731130836,808,681,577,1476,1,532,30.3863635,97.7242178,486,774708815,5689,6894,1731130836,242
236666,433,134,108,65516,2461,3558,1731130836,800,673,573,1481,1,533,30.3863635,97.7242178,488,774708815,5684,6926,1731130836,242
236630,440,134,108,65516,2461,3559,1731130836,840,674,573,1469,1,533,30.3863562,97.7242296,488,924708782,5683,6896,1731130836,241
236595,441,134,108,65516,2461,3559,1731130837,820,678,575,1470,1,531,30.38635,97.7242425,485,74708749,5692,6958,1731130837,241
236595,434,134,108,65516,2461,3560,1731130837,775,685,575,1480,1,532,30.38635,97.7242425,482,74708749,5792,7144,1731130837,241
236534,433,134,108,65516,2461,3560,1731130837,805,693,580,1474,1,533,30.3863453,97.724256,472,224708716,5817,7199,1731130837,240
236503,450,134,108,65516,2461,3561,1731130837,808,683,577,1473,1,532,30.3863421,97.7242701,472,374708683,5613,7057,1731130837,243
236472,458,134,108,65516,2461,3561,1731130837,803,672,574,1475,1,533,30.3863409,97.7242845,496,524708651,5113,6993,1731130837,253
236477,458,134,108,65516,2461,3562,1731130837,860,687,575,1482,1,533,30.3863412,97.7242944,507,624708629,5353,7092,1731130837,257
236514,461,134,108,65516,2461,3562,1731130837,814,681,576,1476,1,532,30.3863422,97.7243041,505,724708607,5586,7075,1731130837,257
236494,466,134,108,65516,2461,3563,1731130837,772,690,577,1475,1,532,30.3863441,97.7243135,504,824708585,5687,7213,1731130837,258
236507,462,134,108,65516,2461,3563,1731130837,814,700,582,1480,1,532,30.3863467,97.7243229,500,924708563,5695,7427,1731130837,259
236511,460,134,108,65516,2461,3563,1731130838,813,693,579,1479,1,532,30.3863501,97.7243317,491,24708541,5874,7412,1731130838,260
236511,468,134,108,65516,2461,3564,1731130838,815,687,578,1477,1,534,30.3863501,97.7243317,500,24708541,5791,7281,1731130838,260
236513,473,134,108,65516,2461,3564,1731130838,857,679,573,1476,1,532,30.3863564,97.7243442,501,174708508,5620,7308,1731130838,262
236537,471,134,108,65516,2461,3564,1731130838,805,674,574,1483,1,522,30.3863645,97.7243554,505,324708475,5489,7197,1731130838,264
236539,479,134,108,65516,2461,3564,1731130838,784,690,576,1469,1,903,30.3863738,97.7243648,508,474708442,5690,7272,1731130838,264
236539,473,134,108,65516,2461,3565,1731130838,807,697,582,1483,1,935,30.3863738,97.7243648,512,474708442,5798,7218,1731130838,267
236549,481,134,108,65516,2461,3565,1731130838,822,702,581,1475,1,954,30.3863844,97.7243727,518,624708410,5847,7447,1731130838,269
236553,473,134,108,65516,2461,3566,1731130838,819,691,580,1481,1,919,30.386396,97.7243791,508,774708377,5901,7602,1731130838,269
236553,481,134,108,65516,2461,3566,1731130838,868,685,578,1478,1,909,30.386396,97.7243791,506,774708377,5963,7446,1731130838,269
236558,476,134,108,65516,2461,3567,1731130838,848,675,572,1477,1,985,30.3864082,97.7243836,508,924708344,5972,7389,1731130838,269
236555,471,134,108,65516,2461,3567,1731130839,821,678,575,1473,1,995,30.3864167,97.7243854,507,24708322,5902,7566,1731130839,269
236546,472,134,108,65516,2461,3567,1731130839,796,696,578,1479,1,987,30.3864298,97.7243865,501,174708289,5947,7708,1731130839,267
236514,471,134,108,65516,2461,3567,1731130839,826,713,584,1478,1,1036,30.3864426,97.7243852,490,324708256,5998,7570,1731130839,263
236496,466,134,108,65516,2461,3568,1731130839,828,713,583,1481,1,1046,30.3864509,97.724383,494,424708235,5836,7477,1731130839,263
236466,465,134,108,65516,2461,3568,1731130839,849,694,577,1475,1,1080,30.3864589,97.7243797,494,524708213,4849,7505,1731130839,263
236466,474,134,108,65516,2461,3569,1731130839,874,694,579,1473,1,954,30.3864589,97.7243797,493,524708213,4633,7549,1731130839,264
236463,478,134,108,65516,2461,3569,1731130839,878,691,579,1478,1,951,30.3864703,97.724373,501,674708180,5155,7739,1731130839,269
236433,486,134,108,65516,2461,3570,1731130839,790,680,573,1475,1,931,30.3864775,97.7243674,508,774708158,5432,7674,1731130839,274
236450,491,134,108,65516,2461,3571,1731130839,805,684,577,1472,1,921,30.3864841,97.7243611,512,874708136,5665,7530,1731130839,275
236448,484,134,108,65516,2461,3571,1731130839,830,702,582,1476,1,907,30.3864901,97.724354,516,974708114,4897,7486,1731130839,276
236454,483,134,108,65516,2461,3572,1731130840,834,717,583,1482,1,900,30.3864978,97.7243419,516,124708082,4238,7451,1731130840,276
236440,485,134,108,65516,2461,3572,1731130840,846,717,584,1472,1,942,30.3865019,97.724333,523,224708060,4749,7418,1731130840,276
236425,490,134,108,65516,2461,3573,1731130840,876,716,585,1488,1,961,30.3865055,97.7243237,524,324708038,5174,7524,1731130840,276
236407,481,134,108,65516,2461,3573,1731130840,844,686,575,1475,1,973,30.3865085,97.7243141,516,424708017,5470,7718,1731130840,276
236397,477,134,108,65516,2461,3574,1731130840,819,696,580,1481,1,966,30.3865107,97.7243041,514,524707995,5677,7616,1731130840,275
236405,478,134,108,65516,2461,3574,1731130840,804,682,576,1471,1,1053,30.3865121,97.7242939,509,624707973,5507,7812,1731130840,273
236378,479,134,108,65516,2461,3574,1731130840,823,687,578,1469,1,1077,30.3865127,97.7242835,506,724707952,4622,7727,1731130840,271
236357,474,134,108,65516,2461,3574,1731130840,849,706,580,1479,1,1101,30.3865123,97.7242732,507,824707930,3963,7581,1731130840,272
236335,483,134,108,65516,2461,3576,1731130840,847,712,582,1480,1,1061,30.3865099,97.724258,505,974707897,4517,7826,1731130840,271
236335,472,134,108,65516,2461,3576,1731130840,867,720,586,1474,1,1003,30.3865099,97.724258,508,974707897,4990,7743,1731130840,271
236326,464,134,108,65516,2461,3577,1731130841,918,729,587,1475,1,1072,30.3865055,97.7242434,496,124707864,5405,7485,1731130841,262
236276,460,134,108,65516,2461,3577,1731130841,889,718,586,1475,1,1112,30.3864967,97.7242258,491,324707820,4788,7589,1731130841,261
236266,458,134,108,65516,2461,3578,1731130841,801,690,578,1479,1,899,30.3864912,97.7242176,487,424707799,4901,7743,1731130841,261
236241,384,134,108,65516,2461,3578,1731130841,817,676,575,1476,1,912,30.3864855,97.7242099,451,524707777,5314,7631,1731130841,225
236212,409,134,108,65516,2461,3578,1731130841,849,690,576,1473,1,994,30.3864792,97.7242031,411,624707755,5558,7420,1731130841,213
236212,435,134,108,65516,2461,3578,1731130841,857,719,584,1479,1,1007,30.3864792,97.7242031,434,624707755,5418,6790,1731130841,226
236199,455,134,108,65516,2461,3578,1731130841,885,732,589,1483,1,845,30.3864687,97.7241945,494,774707722,4261,6534,1731130841,244
236141,480,134,108,65516,2461,3579,1731130841,914,741,586,1486,1,835,30.3864533,97.7241876,516,974707679,3524,7020,1731130841,257
236141,484,134,108,65516,2461,3579,1731130841,805,680,576,1469,1,724,30.3864533,97.7241876,539,974707679,3454,7058,1731130841,274
236107,486,134,108,65516,2461,3580,1731130842,850,691,576,1472,1,760,30.3864454,97.7241854,544,74707657,4051,7220,1731130842,277
236056,483,134,108,65516,2461,3580,1731130842,863,701,580,1472,1,779,30.3864335,97.7241832,536,224707624,4762,7306,1731130842,276
236021,483,134,108,65516,2461,3581,1731130842,906,739,585,1482,1,836,30.3864251,97.724183,531,324707602,5142,7550,1731130842,276
235998,482,134,108,65516,2461,3581,1731130842,934,747,590,1485,1,910,30.3864168,97.7241836,523,424707581,5054,7503,1731130842,275
235984,481,134,108,65516,2461,3581,1731130842,860,734,587,1489,1,927,30.3864087,97.7241852,520,524707559,4139,7365,1731130842,274
235964,487,134,108,65516,2461,3581,1731130842,824,695,580,1482,1,947,30.3864009,97.7241878,524,624707537,3992,7401,1731130842,275
235923,479,134,108,65516,2461,3582,1731130842,846,695,578,1474,1,962,30.3863931,97.7241915,518,724707515,4503,7560,1731130842,275
235852,473,134,108,65516,2461,3582,1731130842,882,700,582,1484,1,953,30.3863787,97.7242018,514,924707472,5130,7422,1731130842,271
235852,473,134,108,65516,2461,3583,1731130842,894,715,583,1479,1,977,30.3863787,97.7242018,510,924707472,5354,7520,1731130842,268
